mean,min,max,class
-3.9507751,-402.79077,157.37103,kazakca
-3.273699,-359.93076,181.45555,kazakca
-3.1870997,-359.0987,154.47159,kazakca
-3.3932397,-353.0971,161.71065,kazakca
-3.5176852,-360.3274,173.47516,kazakca
-3.6159296,-362.79648,165.4288,kazakca
-3.3396711,-358.59784,165.58044,kazakca
-3.1260726,-361.35138,159.00464,kazakca
-3.477314,-437.18335,129.28876,kazakca
-4.134632,-394.05374,165.93437,kazakca
-4.039021,-409.585,160.4121,kazakca
-3.9939344,-401.0655,183.7791,kazakca
-4.048587,-399.78964,181.11287,kazakca
-4.055489,-394.34814,154.61125,kazakca
-3.9996655,-394.71558,157.66345,kazakca
-3.920554,-375.49973,168.22446,kazakca
-4.107841,-402.4587,124.442764,kazakca
-4.0773063,-387.08453,158.63182,kazakca
-3.9268126,-373.5825,137.82715,kazakca
-3.96875,-392.74088,151.78195,kazakca
-3.921884,-465.3865,145.24512,kazakca
-3.7544398,-446.6175,153.49515,kazakca
-3.2622592,-368.71082,161.20638,kazakca
-3.3472414,-376.6872,150.94424,kazakca
-3.1334126,-363.21036,159.61911,kazakca
-3.5211651,-409.85196,154.57814,kazakca
-2.8827546,-347.87253,143.24303,kazakca
-2.8726323,-348.85272,154.38159,kazakca
-3.205321,-364.40656,162.52733,kazakca
-3.1389918,-354.47302,149.91759,kazakca
-3.3717263,-364.23706,150.1088,kazakca
-3.515645,-349.61682,146.5642,kazakca
-3.1747398,-344.02438,137.78152,kazakca
-3.436082,-367.35455,137.7635,kazakca
-3.3700178,-346.2269,146.85762,kazakca
-3.4482198,-365.8125,142.71024,kazakca
-3.462884,-366.9309,153.75928,kazakca
-3.2435894,-363.79828,152.40158,kazakca
-3.4104254,-369.05325,144.50406,kazakca
-3.40293,-388.24884,152.95229,kazakca
-2.7911432,-354.60376,160.43918,kazakca
-2.813558,-358.81207,150.54184,kazakca
-3.0855968,-366.2096,159.84529,kazakca
-3.1015887,-342.8641,147.44633,kazakca
-3.1957455,-273.9147,146.1704,kazakca
-3.631281,-366.0979,144.98169,kazakca
-4.0733337,-453.46826,142.00319,kazakca
-3.1874352,-385.27994,146.55986,kazakca
-3.1722486,-395.8312,167.3235,kazakca
-3.1081772,-366.3015,154.23923,kazakca
-2.7701037,-358.7157,156.87044,kazakca
-2.9778044,-355.5713,163.44434,kazakca
-3.068379,-363.1195,160.86,kazakca
-2.0733945,-345.22922,159.07588,kazakca
-2.0050027,-339.20444,171.466,kazakca
-1.9490646,-343.18768,162.2853,kazakca
-2.0902462,-363.3483,170.64621,kazakca
-2.0903585,-372.18,183.8725,kazakca
-2.032039,-350.25372,169.8943,kazakca
-2.0241048,-368.26532,165.82014,kazakca
-1.901981,-345.94916,155.66309,kazakca
-2.3371522,-361.14352,165.65085,kazakca
-2.9645386,-377.02252,154.84494,kazakca
-2.8281784,-370.52283,178.00284,kazakca
-2.686256,-376.24442,171.51581,kazakca
-2.864463,-376.26584,172.37367,kazakca
-2.8359196,-382.36475,165.6642,kazakca
-2.832991,-377.4925,167.43256,kazakca
-3.0544138,-393.36786,175.18251,kazakca
-3.0417626,-377.57584,173.30508,kazakca
-3.122813,-382.84442,172.9613,kazakca
-3.014096,-380.7373,165.54076,kazakca
-2.887622,-391.76346,172.26233,kazakca
-2.9842505,-345.9306,165.37976,kazakca
-2.8261557,-358.99353,170.15025,kazakca
-2.8046157,-344.3602,166.9564,kazakca
-2.634616,-345.92688,162.12805,kazakca
-2.6801076,-344.60117,152.71222,kazakca
-3.1448054,-400.30298,139.06114,kazakca
-4.110248,-383.06268,155.81367,kazakca
-4.094843,-386.9101,164.18367,kazakca
-4.0266957,-401.08527,162.97067,kazakca
-3.9899178,-396.5335,166.51044,kazakca
-3.9506714,-389.10965,137.02283,kazakca
-4.8792353,-482.32758,128.63177,kazakca
-6.327526,-345.858,125.32848,kazakca
-6.537401,-356.7254,141.1957,kazakca
-6.5157156,-354.95056,149.27066,kazakca
-6.457817,-357.60834,140.70215,kazakca
-6.4902363,-341.674,142.37448,kazakca
-6.3533463,-337.23077,153.03421,kazakca
-6.653207,-326.98868,139.89407,kazakca
-6.6854744,-357.4125,154.71869,kazakca
-6.6422105,-340.87894,149.8129,kazakca
-6.4797425,-319.2101,145.0567,kazakca
-6.5304894,-331.00687,151.79047,kazakca
-6.478721,-318.94794,154.92403,kazakca
-6.4077225,-335.82104,148.77737,kazakca
-6.856077,-355.8281,154.52545,kazakca
-7.1274924,-377.15402,145.71855,kazakca
-6.382243,-337.05,149.23636,kazakca
-6.455231,-338.73553,147.52437,kazakca
-6.3179064,-342.673,146.42302,kazakca
-6.4224386,-343.38495,149.54524,kazakca
-5.409347,-302.48392,137.91284,kazakca
-4.1192126,-312.64224,147.42296,kazakca
-2.951925,-281.78668,140.4216,kazakca
-6.459484,-346.0984,137.45746,kazakca
-6.3736663,-345.3958,145.75058,kazakca
-6.6850734,-351.54434,142.21852,kazakca
-7.1313887,-363.98248,140.29495,kazakca
-6.834887,-348.75745,133.44347,kazakca
-3.9891684,-295.0119,130.08145,kazakca
-2.9689038,-255.70209,127.81179,kazakca
-5.85185,-307.07013,139.47954,kazakca
-6.796881,-342.81982,156.3004,kazakca
-6.3942366,-330.61176,155.76183,kazakca
-5.985522,-336.14774,159.32776,kazakca
-6.2791514,-371.2618,157.09282,kazakca
-4.135186,-407.6969,139.52263,kazakca
-3.9972112,-402.65823,141.2412,kazakca
-3.966979,-401.8135,163.75926,kazakca
-4.025746,-392.7601,159.804,kazakca
-4.0597157,-403.68967,152.35922,kazakca
-4.0293584,-400.61343,157.77902,kazakca
-4.5369873,-509.1684,121.92358,kazakca
-6.873207,-386.68326,99.338715,kazakca
-6.5160456,-364.9616,109.39528,kazakca
-6.66967,-372.3398,123.66653,kazakca
-6.4477496,-355.54514,112.579346,kazakca
-6.609244,-374.73218,112.45965,kazakca
-6.361219,-353.94504,104.73829,kazakca
-6.6265435,-362.2129,102.33573,kazakca
-6.8153076,-415.02222,133.69225,kazakca
-6.7933884,-421.97253,124.2524,kazakca
-7.1068697,-438.07956,116.88458,kazakca
-6.697636,-401.3303,135.41502,kazakca
-7.075253,-442.12445,131.17442,kazakca
-6.7588444,-426.61047,123.54584,kazakca
-6.4180255,-380.39163,119.74066,kazakca
-6.0873327,-323.63995,92.287445,kazakca
-5.87636,-324.8459,115.6037,kazakca
-6.8679843,-398.3088,127.273506,kazakca
-7.0948343,-399.26315,133.74379,kazakca
-7.15258,-419.30594,128.42911,kazakca
-7.43801,-415.62198,119.39345,kazakca
-6.9109993,-405.59384,138.20885,kazakca
-5.6719217,-316.28107,91.26483,kazakca
-5.5681143,-335.9162,106.02459,kazakca
-5.2371354,-328.0238,113.54758,kazakca
-4.2903214,-355.07922,123.48235,kazakca
-4.90309,-375.0731,137.96263,kazakca
-5.1123548,-376.2777,144.03357,kazakca
-5.138265,-393.08453,138.35854,kazakca
-5.9712987,-357.0044,116.95231,kazakca
-6.0625978,-341.33972,115.93298,kazakca
-4.4977655,-382.52747,141.10529,kazakca
-4.930793,-382.1039,131.11148,kazakca
-5.534704,-417.48474,143.34538,kazakca
-6.5833673,-361.16785,131.43639,kazakca
-6.2893953,-358.9425,106.66349,kazakca
-6.670821,-375.25204,114.71236,kazakca
-4.6224923,-379.53418,126.18411,kazakca
-3.8923528,-380.52814,142.83797,kazakca
-4.487015,-398.74323,145.46257,kazakca
-6.3697596,-365.20273,108.47794,kazakca
-6.3648443,-375.18896,140.07776,kazakca
-5.7735133,-324.79233,114.403496,kazakca
-5.8998914,-331.4266,107.56565,kazakca
-2.4573658,-312.56458,143.92366,kazakca
-3.1103199,-453.64606,120.55428,kazakca
-3.945779,-372.37897,147.35733,kazakca
-3.9094086,-382.55023,154.04065,kazakca
-3.9460275,-380.74255,128.80978,kazakca
-4.108012,-383.4865,143.55641,kazakca
-4.154185,-423.53494,149.86981,kazakca
-4.5248313,-572.6448,100.58007,kazakca
-4.080359,-393.63452,130.09207,kazakca
-4.0959435,-388.6148,154.40533,kazakca
-3.9401157,-377.84015,148.29701,kazakca
-4.1885757,-381.16406,157.49449,kazakca
-4.1150184,-396.31015,163.94351,kazakca
-4.0607367,-381.99765,146.26938,kazakca
-3.968059,-391.8424,135.12628,kazakca
-4.118886,-398.09647,164.42636,kazakca
-3.9636667,-389.18967,157.47072,kazakca
-5.6476026,-556.8631,112.61372,kazakca
-5.7822495,-362.51974,154.79082,kazakca
-6.048475,-355.94583,125.218544,kazakca
-6.281655,-380.81906,146.41052,kazakca
-4.6950097,-425.32523,125.35523,kazakca
-3.898176,-372.7642,151.1676,kazakca
-3.8708143,-372.64102,141.29482,kazakca
-3.932128,-386.9709,156.13196,kazakca
-3.9299684,-377.8964,140.54404,kazakca
-4.2315617,-481.40002,139.15955,kazakca
-4.044209,-406.0252,133.31317,kazakca
-4.074531,-406.8657,162.6668,kazakca
-4.0553718,-381.08414,159.78165,kazakca
-4.1309133,-393.93344,159.08374,kazakca
-3.9888752,-378.08508,148.20866,kazakca
-4.547948,-475.378,142.78012,kazakca
-5.743486,-438.2566,112.42827,kazakca
-6.2761817,-374.60864,127.863754,kazakca
-6.3254867,-347.8731,125.99774,kazakca
-6.401389,-393.45688,138.04141,kazakca
-6.1000137,-381.00818,125.89155,kazakca
-7.053947,-484.65298,104.30309,kazakca
-3.6112006,-368.30975,150.16956,kazakca
-2.1400993,-320.16498,147.28061,kazakca
-3.8506439,-282.73352,97.22936,kazakca
-4.133844,-332.80304,86.419586,kazakca
-4.889607,-372.85733,106.12413,kazakca
-4.966404,-415.86963,135.5811,kazakca
-5.1384134,-378.7792,162.49496,kazakca
-5.458224,-414.01562,135.44652,kazakca
-5.1892633,-340.89145,165.7798,kazakca
-5.205695,-387.00732,178.61623,kazakca
-5.620812,-389.1808,141.5923,kazakca
-5.4369364,-398.21225,145.18468,kazakca
-5.582261,-420.599,146.33717,kazakca
-5.182192,-352.3009,158.96712,kazakca
-5.791904,-393.14023,160.63068,kazakca
-6.1694927,-433.90378,138.40828,kazakca
-6.1486278,-425.18732,157.59857,kazakca
-6.0679793,-402.78494,134.70914,kazakca
-5.858584,-415.60135,138.16795,kazakca
-5.3238297,-334.09195,155.40237,kazakca
-5.182565,-344.16223,177.9117,kazakca
-5.3664994,-412.28983,147.15146,kazakca
-5.215617,-355.12643,118.98003,kazakca
-5.5695434,-374.5146,146.48325,kazakca
-6.0815763,-458.28003,112.617935,kazakca
-5.69769,-383.04245,160.85458,kazakca
-5.8240137,-425.3648,150.84047,kazakca
-5.5678763,-405.8023,140.7869,kazakca
-4.9012923,-387.64587,138.33727,kazakca
-5.268171,-387.0034,161.47333,kazakca
-5.1228805,-348.91913,143.2571,kazakca
-5.94365,-397.52853,151.08821,kazakca
-6.0329747,-421.0094,172.08179,kazakca
-5.888094,-428.2398,149.1969,kazakca
-5.9100814,-425.5496,144.03352,kazakca
-5.659739,-432.92657,136.14409,kazakca
-5.415235,-378.78278,162.49265,kazakca
-5.4247637,-409.85855,142.3697,kazakca
-5.7204614,-389.7767,153.77116,kazakca
-5.6960187,-416.5765,102.685104,kazakca
-5.1123047,-328.30655,146.38004,kazakca
-5.6426063,-372.07834,168.70389,kazakca
-5.7250323,-398.89795,167.95673,kazakca
-5.669653,-386.75143,166.10432,kazakca
-5.5984573,-402.9836,153.5441,kazakca
-5.580174,-404.46085,159.55122,kazakca
-5.882001,-406.64188,148.86105,kazakca
-5.490255,-379.74207,158.80869,kazakca
-5.803047,-397.87888,158.60362,kazakca
-5.9557905,-407.54642,133.30107,kazakca
-5.569452,-381.38068,163.88022,kazakca
-5.724596,-381.67773,161.26826,kazakca
-5.3793664,-337.88922,162.0478,kazakca
-5.436704,-402.89542,132.04402,kazakca
-5.274066,-374.75168,160.34651,kazakca
-5.074889,-333.3188,147.73686,kazakca
-5.077311,-381.46732,154.11789,kazakca
-5.463067,-432.5112,105.33139,kazakca
-5.8263016,-393.4043,136.01646,kazakca
-5.8244934,-364.93173,165.98798,kazakca
-5.978517,-395.07513,137.58426,kazakca
-5.7129607,-386.02307,144.54457,kazakca
-5.7221494,-389.6478,108.17489,kazakca
-4.8195724,-347.94284,154.22879,kazakca
-5.303699,-390.2407,148.76416,kazakca
-5.100453,-391.6845,140.18068,kazakca
-5.5378904,-415.6347,135.05101,kazakca
-5.7076764,-390.6646,128.91937,kazakca
-5.8995743,-390.54132,160.10414,kazakca
-5.6187906,-380.9952,161.3853,kazakca
-5.678163,-371.6765,127.58208,kazakca
-5.7685537,-408.17667,152.43015,kazakca
-5.0113378,-331.95856,167.7002,kazakca
-5.395059,-395.52655,140.52382,kazakca
-5.3173504,-379.4588,145.77112,kazakca
-4.9076114,-364.25613,154.20184,kazakca
-5.573424,-374.1492,171.06815,kazakca
-5.9449997,-443.8396,104.83333,kazakca
-5.985606,-432.68173,126.28209,kazakca
-6.0358825,-407.8048,151.96535,kazakca
-6.0739956,-406.8378,136.57527,kazakca
-5.4341154,-353.99475,178.78998,kazakca
-4.8494964,-374.62738,153.46608,kazakca
-5.174747,-418.3416,143.05972,kazakca
-5.801821,-395.0096,148.33105,kazakca
-6.0929346,-414.4551,167.34644,kazakca
-6.0309873,-401.84253,182.915,kazakca
-5.856798,-398.75742,161.41891,kazakca
-5.4958158,-414.43542,148.71265,kazakca
-5.3001075,-408.4286,158.31015,kazakca
-5.332876,-442.48798,141.32988,kazakca
-5.7486854,-400.8686,155.31114,kazakca
-5.7773805,-398.2273,147.4727,kazakca
-5.11514,-371.0062,176.61925,kazakca
-5.2905602,-385.38574,172.5148,kazakca
-5.619413,-414.66687,142.57573,kazakca
-5.5560293,-400.96802,159.36172,kazakca
-5.6443367,-402.76166,170.76453,kazakca
-5.679349,-451.01965,139.90575,kazakca
-5.5208035,-345.2276,160.73262,kazakca
-6.2106214,-436.91653,163.18648,kazakca
-5.810255,-397.70322,163.27579,kazakca
-5.5997443,-393.61768,93.51655,kazakca
-5.892027,-402.51743,156.35057,kazakca
-5.8627934,-411.9635,151.45596,kazakca
-6.1234,-430.43137,147.93063,kazakca
-6.407017,-445.3313,148.07367,kazakca
-6.0067964,-415.8338,144.63934,kazakca
-5.5742116,-334.92972,153.43533,kazakca
-5.302649,-321.6406,172.09721,kazakca
-5.58182,-389.61652,157.99326,kazakca
-5.7450557,-413.08508,166.42732,kazakca
-5.515062,-404.70404,138.2076,kazakca
-5.064521,-375.62338,142.11313,kazakca
-4.96808,-351.8428,178.52345,kazakca
-5.376208,-375.6506,162.03604,kazakca
-5.5067825,-357.46866,148.4183,kazakca
-5.287209,-351.3602,162.87679,kazakca
-5.624918,-408.59506,133.18845,kazakca
-5.2300177,-356.97968,123.94014,kazakca
-5.3445535,-378.06827,131.01103,kazakca
-5.0041685,-352.09787,151.1793,kazakca
-4.6772895,-387.5575,137.96785,kazakca
-4.5428314,-363.6381,161.24693,kazakca
-4.9228635,-376.61313,132.9699,kazakca
-4.7891836,-345.98053,146.28258,kazakca
-4.8966336,-370.34167,148.9998,kazakca
-4.9245734,-378.0089,149.16544,kazakca
-4.7744484,-368.17383,155.20012,kazakca
-4.90706,-387.5783,146.51596,kazakca
-6.0239463,-440.14655,148.72778,kazakca
-6.2077713,-429.721,167.77466,kazakca
-5.7537956,-394.15698,147.29839,kazakca
-5.5707364,-354.73053,162.9529,kazakca
-5.3932657,-360.84622,142.36131,kazakca
-4.849365,-346.31653,165.26955,kazakca
-5.0465965,-386.6347,153.37688,kazakca
-5.493069,-379.69284,157.71992,kazakca
-5.705756,-382.41333,177.31677,kazakca
-5.787336,-402.40833,150.1403,kazakca
-6.3762836,-449.2871,150.71173,kazakca
-5.9771385,-444.07803,145.40627,kazakca
-5.774856,-405.84683,158.86157,kazakca
-5.28705,-359.65424,180.06252,kazakca
-5.1607285,-371.89917,136.86165,kazakca
-5.4812603,-373.0453,152.14166,kazakca
-5.4010625,-373.92545,126.521835,kazakca
-5.832461,-425.1332,140.24704,kazakca
-5.7062335,-361.2193,169.60162,kazakca
-5.7771053,-379.0325,171.73422,kazakca
-5.8527036,-381.25812,146.7784,kazakca
-5.9199147,-403.01913,163.07367,kazakca
-5.6691904,-403.03586,148.02858,kazakca
-5.725661,-428.13937,149.19643,kazakca
-6.0618215,-420.33182,155.82832,kazakca
-5.9525886,-388.3028,154.52141,kazakca
-5.6453857,-400.91302,136.59222,kazakca
-5.655919,-365.6081,156.30284,kazakca
-5.3982825,-348.40375,148.27034,kazakca
-5.4538503,-381.34546,129.75775,kazakca
-4.8275385,-373.52774,148.17088,kazakca
-4.8871045,-385.27484,145.8837,kazakca
-5.568401,-400.15073,143.49806,kazakca
-5.3871474,-374.14246,165.91687,kazakca
-5.6390634,-414.1149,153.58536,kazakca
-5.4919214,-382.99622,157.4532,kazakca
-5.81367,-380.6829,161.79472,kazakca
-6.1500535,-420.75977,151.52527,kazakca
-6.169785,-421.4534,128.38715,kazakca
-6.139566,-440.59372,129.78033,kazakca
-6.252568,-437.34845,142.41393,kazakca
-5.691967,-361.91464,169.34113,kazakca
-5.501278,-364.52277,155.8199,kazakca
-5.479788,-333.31384,157.80032,kazakca
-5.494636,-339.71066,158.03464,kazakca
-5.6211557,-348.3901,122.090836,kazakca
-5.739397,-378.94278,133.23476,kazakca
-5.399613,-336.61182,162.9632,kazakca
-5.276635,-365.17923,136.3304,kazakca
-5.133143,-379.10297,143.92076,kazakca
-5.4192786,-400.66565,132.04898,kazakca
-4.777133,-364.43326,159.34483,kazakca
-5.2820277,-444.422,110.04395,kazakca
-4.8882637,-311.7294,144.02095,kazakca
-5.4072747,-373.46356,137.50354,kazakca
-5.5291033,-371.11502,138.60619,kazakca
-5.757072,-368.84262,140.78464,kazakca
-5.687177,-397.54187,142.56369,kazakca
-6.104956,-438.9889,143.68837,kazakca
-5.64077,-384.3682,110.56464,kazakca
-5.2896957,-367.91138,158.12756,kazakca
-5.593218,-387.99414,122.92646,kazakca
-6.0378766,-437.73807,123.20931,kazakca
-4.1292076,-317.3601,81.97392,kazakca
0.23942056,-258.67526,140.21182,kirgizca
-2.1336358,-252.40445,80.29904,kirgizca
-2.2520363,-248.66377,74.36488,kirgizca
-2.8193126,-282.08932,82.65203,kirgizca
-2.351655,-263.41846,71.13853,kirgizca
-2.8036823,-266.25705,84.636444,kirgizca
-2.3583193,-265.43253,80.84787,kirgizca
-3.0519793,-325.24094,93.34756,kirgizca
-2.810229,-253.09117,84.384125,kirgizca
-2.0657759,-265.39044,87.69672,kirgizca
-2.4906552,-262.40024,88.14898,kirgizca
-2.628969,-264.4937,86.91243,kirgizca
-2.8352933,-261.93387,77.56214,kirgizca
-2.6117358,-266.63846,86.22843,kirgizca
-2.47207,-267.48215,69.23345,kirgizca
-2.8594208,-305.61353,100.477295,kirgizca
-2.2477713,-262.20914,83.78896,kirgizca
-2.1756778,-262.28397,98.47172,kirgizca
-1.9095553,-276.72394,93.898605,kirgizca
-1.8378985,-271.87143,77.59562,kirgizca
-2.4929464,-310.27484,104.5175,kirgizca
-2.3124716,-264.25336,89.25201,kirgizca
-1.9095097,-274.52267,95.42251,kirgizca
-1.3941818,-259.24933,97.29937,kirgizca
-2.0859375,-269.31036,93.94055,kirgizca
-2.0966837,-288.43744,89.33656,kirgizca
-2.4794476,-265.5177,94.19633,kirgizca
-2.9008508,-303.95114,79.5468,kirgizca
-2.441852,-268.8643,87.02678,kirgizca
-2.7090595,-273.86154,86.61521,kirgizca
-2.5230544,-275.3906,80.88286,kirgizca
-2.6809394,-284.45718,84.42349,kirgizca
-3.3102975,-344.26508,89.44261,kirgizca
-2.1111927,-245.10237,83.061745,kirgizca
-2.4166174,-270.93503,96.16463,kirgizca
-2.5242794,-258.8556,80.47005,kirgizca
-3.0210397,-289.51004,104.518265,kirgizca
-2.7693093,-268.82663,90.29816,kirgizca
-2.4173007,-269.90134,85.14287,kirgizca
-2.5190327,-265.67056,88.65884,kirgizca
-2.420382,-278.8383,105.440834,kirgizca
-2.23166,-272.62714,95.82946,kirgizca
-2.0889761,-271.35352,88.8297,kirgizca
-1.5878673,-273.73843,99.77581,kirgizca
-2.391791,-274.9857,101.20178,kirgizca
-2.5287323,-299.5878,102.18391,kirgizca
-1.8312086,-238.48578,94.06799,kirgizca
-1.2768375,-247.09233,77.76514,kirgizca
-2.1316805,-262.8043,78.751114,kirgizca
-2.3224897,-275.8225,86.338745,kirgizca
-2.5321772,-265.6474,86.271515,kirgizca
-3.3547688,-326.76694,93.63716,kirgizca
-2.7256503,-323.36133,78.750496,kirgizca
-3.0063286,-279.48224,76.81924,kirgizca
-2.3880856,-270.86194,71.386795,kirgizca
-3.0281823,-273.36966,82.975784,kirgizca
-2.9050708,-285.5786,87.061226,kirgizca
-2.3462706,-267.8878,78.96294,kirgizca
-2.6216838,-278.54874,80.79755,kirgizca
-3.0682793,-329.26483,105.51179,kirgizca
-2.8559625,-240.08315,77.600945,kirgizca
-2.6450152,-268.18497,86.75131,kirgizca
-2.6316006,-278.38657,99.55155,kirgizca
-2.7376323,-268.11255,87.498146,kirgizca
-2.3513613,-263.97733,92.91957,kirgizca
-2.4385705,-263.2779,106.78215,kirgizca
-1.981931,-275.0181,81.239815,kirgizca
-2.0980923,-282.3863,105.89816,kirgizca
-2.4368427,-269.6501,65.133736,kirgizca
-2.6107914,-282.9597,95.518166,kirgizca
-2.0976267,-270.814,96.64837,kirgizca
-1.7004133,-294.00995,110.73968,kirgizca
-2.2502327,-258.96204,88.75719,kirgizca
-2.001976,-267.36502,86.701515,kirgizca
-2.4231153,-273.91064,98.14804,kirgizca
-2.7376251,-266.02902,74.271225,kirgizca
-2.4305282,-279.6065,79.943954,kirgizca
-2.7021213,-264.49942,84.54342,kirgizca
-2.5079188,-275.58746,77.00869,kirgizca
-2.738471,-262.67947,78.45876,kirgizca
-2.7846172,-268.23413,92.80725,kirgizca
-2.2693524,-278.41013,94.19851,kirgizca
-2.395209,-266.2037,88.7359,kirgizca
-2.6116145,-265.42084,101.63667,kirgizca
-2.981791,-275.19012,86.755,kirgizca
-2.9415941,-295.58414,88.14673,kirgizca
-2.3667438,-249.27077,84.370026,kirgizca
-2.6036236,-277.97318,89.57888,kirgizca
-2.3274143,-260.45367,77.87081,kirgizca
-2.2659123,-272.99188,94.283485,kirgizca
-1.9445236,-263.20132,90.82964,kirgizca
-1.6773239,-270.77295,79.537766,kirgizca
-2.2867105,-258.50568,79.97664,kirgizca
-2.346411,-262.19077,92.21498,kirgizca
-1.9960275,-273.925,103.16274,kirgizca
-1.4194983,-263.86124,90.903015,kirgizca
-2.1895967,-275.49686,82.583755,kirgizca
-2.1979969,-336.56055,106.76567,kirgizca
-2.3173993,-252.9212,83.02367,kirgizca
-2.4229038,-277.3114,89.27632,kirgizca
-2.5318022,-268.56757,87.53832,kirgizca
-2.320825,-264.6138,62.207302,kirgizca
-2.4793093,-251.37947,91.010345,kirgizca
-2.2773643,-260.3175,98.34869,kirgizca
-3.0529141,-296.08936,87.77804,kirgizca
-1.9508233,-241.62675,83.18257,kirgizca
-2.146248,-266.83234,96.005005,kirgizca
-2.4712083,-270.21567,93.99276,kirgizca
-2.7789254,-264.32736,85.76948,kirgizca
-2.7047086,-260.63684,92.229576,kirgizca
-2.2567852,-257.5966,86.332504,kirgizca
-2.4671972,-274.51205,104.905655,kirgizca
-2.6074905,-281.86182,92.68119,kirgizca
-1.8731395,-251.50827,88.09636,kirgizca
-2.1401343,-261.65103,101.72202,kirgizca
-1.2002554,-275.45895,105.878914,kirgizca
-2.207975,-266.10925,108.18373,kirgizca
-2.1063535,-264.33,101.99482,kirgizca
-2.0618436,-260.4137,91.4844,kirgizca
-1.2586994,-287.33228,106.84245,kirgizca
-2.090098,-269.97192,94.934555,kirgizca
-3.7757769,-297.81354,85.113655,kirgizca
-6.908121,-461.47205,40.11396,kirgizca
0.23517993,-258.9645,140.25827,kirgizca
-2.1621928,-268.7967,82.74086,kirgizca
-2.2714791,-247.39252,87.89001,kirgizca
-2.8159955,-272.77982,80.65932,kirgizca
-2.3306956,-260.90503,95.26315,kirgizca
